,firebase_id,rho,prolific_pid,session_id,sentence_set_id,total_time_taken,question_id,question_index,statement_id,statement_text,name,gender,uncertainty_expression,response,time_taken,exp_order_int,include_participant
331,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,4,2,future_4,Kenny believes it's almost certain that he will visit New York over winter break.,Kenny,male,almost certain,90,13.895,14,True
332,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,21,3,possession_6,Catherine believes it's very likely that her cousin owns a blue bicycle.,Catherine,female,very likely,80,8.557,12,True
333,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,8,4,future_8,Camille believes it's likely that her country will be impacted by a hurricane next year.,Camille,female,likely,70,10.433,10,True
334,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,29,5,possession_14,Jeffery believes it's not likely that his boss has a collection of vintage books.,Jeffery,male,not likely,20,8.316,3,True
335,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,17,6,possession_2,Amanda believes it's highly unlikely that her cousin has a vegetable garden.,Amanda,female,highly unlikely,10,9.383,1,True
336,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,12,7,future_12,Bonnie believes it's possible that her landlord will increase her rent by the end of spring.,Bonnie,female,possible,65,9.539,7,True
337,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,18,8,possession_3,Jacquelyn believes her classmate owns a guitar.,Jacquelyn,female,control,90,9.308,11,True
338,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,26,9,possession_11,Violet believes it's uncertain that her coworker has a quiet space to practice meditation.,Violet,female,uncertain,20,58.673,6,True
339,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,14,10,future_14,Joey believes it's not likely that the hotels nearby will be fully booked by mid January.,Joey,male,not likely,15,18.486,3,True
340,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,16,11,possession_1,Jessica believes it's very unlikely that her friend has a leather jacket.,Jessica,female,very unlikely,10,9.637,0,True
341,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,25,12,possession_10,Isaac believes it's somewhat unlikely that his cousin owns a high-quality camera.,Isaac,male,somewhat unlikely,35,9.629,5,True
342,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,11,13,future_11,Gary believes it's uncertain that the defendant will be found guilty on all charges.,Gary,male,uncertain,15,8.304,6,True
343,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,22,14,possession_7,Raul believes it's probable that his neighbors have two tickets to the concert in town next Friday.,Raul,male,probable,65,10.835,9,True
344,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,3,15,future_3,Mike believes there will be vegetarian options at the barbecue.,Mike,male,control,80,11.984000000000002,11,True
345,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,6,16,future_6,Nathan believes it's very likely that the band will play his favorite song at the upcoming concert.,Nathan,male,very likely,90,10.74,12,True
346,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,24,17,possession_9,Bruce believes it's somewhat likely that his friend has all the necessary gear for a camping trip.,Bruce,male,somewhat likely,60,9.839,8,True
347,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,15,18,possession_0,Laura believes it's doubtful that her boss owns a blue car.,Laura,female,doubtful,15,9.352,4,True
348,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,13,19,future_13,Lance believes it's unlikely that his coworkers will go on strike this year.,Lance,male,unlikely,15,6.343999999999999,2,True
349,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,0,20,future_0,Gabriela believes it's doubtful that she will buy a new watch this Thanksgiving weekend.,Gabriela,female,doubtful,15,7.057,4,True
350,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,27,21,possession_12,Brendan believes it's possible that his colleague has enough cash to invest in a local business.,Brendan,male,possible,65,6.292000000000001,7,True
351,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,9,22,future_9,Marco believes it's somewhat likely that his patient's symptoms will improve within the next two weeks.,Marco,male,somewhat likely,60,9.607000000000001,8,True
352,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,19,23,possession_4,Nick believes it's almost certain that his boss has a stereo amplifier.,Nick,male,almost certain,85,12.833,14,True
353,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,7,24,future_7,Cheri believes it's probable that there will be pastries provided at the meeting next Monday.,Cheri,female,probable,70,7.013,9,True
354,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,20,25,possession_5,Johnnie believes it's highly likely that his friend owns a pressure cooker.,Johnnie,male,highly likely,90,6.9670000000000005,13,True
355,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,28,26,possession_13,Tara believes it's unlikely that her friend has the right skills for the job.,Tara,female,unlikely,15,7.1610000000000005,2,True
356,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,5,27,future_5,David believes it's highly likely that investing in his friend's startup will yield positive returns.,David,male,highly likely,90,7.093999999999999,13,True
357,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,2,28,future_2,Silvia believes it's highly unlikely that the company will have another round of lay-offs by mid July.,Silvia,female,highly unlikely,10,8.459,1,True
358,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,10,29,future_10,Roxanne believes it's somewhat unlikely that her patient will survive another three months.,Roxanne,female,somewhat unlikely,40,8.587,5,True
359,7PJcMBlIjLOs7ESeQWW3EZD7PbP2,0.9632769292241233,5ac16e870527ba0001c1f27e,66283bfb56d88c75d2f95c19,12__future__possession,498.793,1,30,future_1,Ethel believes it's very unlikely that she will be offered a promotion this fall.,Ethel,female,very unlikely,10,9.562999999999999,0,True
360,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,26,1,preference_11,Violet believes it's probable that her neighbor prefers dogs over cats.,Violet,female,probable,25,13.4,9,True
361,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,6,2,imperfect_knowledge_6,Nathan believes it's highly unlikely that he can fix a flat tire.,Nathan,male,highly unlikely,15,9.224,1,True
362,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,25,3,preference_10,Isaac believes it's very likely that his boss prefers working remotely over working in-person.,Isaac,male,very likely,85,200.118,12,True
363,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,8,4,imperfect_knowledge_8,Camille believes it's almost certain that she can derive the theorem presented in class today within 5 minutes.,Camille,female,almost certain,95,18.559,14,True
364,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,2,5,imperfect_knowledge_2,Silvia believes it's unlikely that there is a yoga studio within 2 miles of her workplace.,Silvia,female,unlikely,25,8.9,2,True
365,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,10,6,imperfect_knowledge_10,Roxanne believes it's very likely that the hiking trail is 10 miles long.,Roxanne,female,very likely,70,91.404,12,True
366,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,20,7,preference_5,Johnnie believes it's very unlikely that his cousin prefers summer over winter.,Johnnie,male,very unlikely,15,2.43,0,True
367,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,12,8,imperfect_knowledge_12,Bonnie believes it's likely that she can recall the names of at least seventy countries.,Bonnie,female,likely,65,3.516,10,True
368,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,9,9,imperfect_knowledge_9,Marco believes it's highly likely that the local college baseball game starts at 9am on Sunday.,Marco,male,highly likely,80,5.138999999999999,13,True
369,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,17,10,preference_2,Amanda believes it's unlikely that her friend prefers running over cycling.,Amanda,female,unlikely,25,3.898,2,True
370,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,28,11,preference_13,Tara believes it's somewhat likely that her cousin prefers headphones over earbuds.,Tara,female,somewhat likely,65,35.41300000000001,8,True
371,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,1,12,imperfect_knowledge_1,Ethel believes it's possible that the new museum is offering complimentary admission.,Ethel,female,possible,50,3.703,7,True
372,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,27,13,preference_12,Brendan believes it's likely that his friend prefers science fiction books over fantasy books.,Brendan,male,likely,60,3.483,10,True
373,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,23,14,preference_8,Olga believes it's almost certain that her neighbor prefers sunrise over sunset.,Olga,female,almost certain,90,2.6670000000000003,14,True
374,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,0,15,imperfect_knowledge_0,Gabriela believes it's uncertain that the restaurant near her apartment accepts reservations.,Gabriela,female,uncertain,15,3.633,6,True
375,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,19,16,preference_4,Nick believes it's doubtful that his coworker prefers reading books over watching movies.,Nick,male,doubtful,20,4.4910000000000005,4,True
376,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,21,17,preference_6,Catherine believes it's highly unlikely that her boss prefers yoga over pilates.,Catherine,female,highly unlikely,5,4.494,1,True
377,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,5,18,imperfect_knowledge_5,David believes it's very unlikely that his presentation on macroeconomics takes 45 minutes.,David,male,very unlikely,20,4.322,0,True
378,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,11,19,imperfect_knowledge_11,Gary believes it's probable that his flight will land around 6pm.,Gary,male,probable,70,2.6670000000000003,9,True
379,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,4,20,imperfect_knowledge_4,Kenny believes it's doubtful that the temperature in the office is at least 72 degrees Fahrenheit.,Kenny,male,doubtful,25,2.611,4,True
380,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,22,21,preference_7,Raul believes his friend prefers stargazing over birdwatching.,Raul,male,control,55,6.019,11,True
381,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,18,22,preference_3,Jacquelyn believes it's not likely that her neighbor prefers the beach over the mountains.,Jacquelyn,female,not likely,20,30.909000000000002,3,True
382,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,16,23,preference_1,Jessica believes it's possible that her boss prefers coffee over tea.,Jessica,female,possible,60,3.2260000000000004,7,True
383,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,14,24,imperfect_knowledge_14,Joey believes it's somewhat unlikely that everything fits in his suitcase.,Joey,male,somewhat unlikely,20,2.5669999999999997,5,True
384,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,7,25,imperfect_knowledge_7,Cheri believes her friend can do a handstand.,Cheri,female,control,70,7.255,11,True
385,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,15,26,preference_0,Laura believes it's uncertain that her cousin prefers spinach over broccoli.,Laura,female,uncertain,50,3.865,6,True
386,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,29,27,preference_14,Jeffery believes it's somewhat unlikely that his neighbor prefers dancing over singing.,Jeffery,male,somewhat unlikely,30,2.951,5,True
387,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,3,28,imperfect_knowledge_3,Mike believes it's not likely that there are more than eighty students in the auditorium right now.,Mike,male,not likely,15,3.278,3,True
388,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,24,29,preference_9,Bruce believes it's highly likely that his coworker prefers Chinese food over Mexican food.,Bruce,male,highly likely,85,2.161,13,True
389,7ZV3RgjhcRPgRLsIkQV5VTT4MX23,0.8957610766323096,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.9680000000001,13,30,imperfect_knowledge_13,Lance believes it's somewhat likely that his boss meets the new client at least two times per week.,Lance,male,somewhat likely,70,2.201,8,True
390,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,24,1,possession_9,Bruce believes it's unlikely that his friend has all the necessary gear for a camping trip.,Bruce,male,unlikely,15,14.11,2,True
391,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,18,2,possession_3,Jacquelyn believes it's probable that her classmate owns a guitar.,Jacquelyn,female,probable,75,6.171,9,True
392,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,6,3,future_6,Nathan believes it's somewhat unlikely that the band will play his favorite song at the upcoming concert.,Nathan,male,somewhat unlikely,25,5.502000000000001,5,True
393,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,10,4,future_10,Roxanne believes it's not likely that her patient will survive another three months.,Roxanne,female,not likely,10,48.687,3,True
394,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,16,5,possession_1,Jessica believes it's highly likely that her friend has a leather jacket.,Jessica,female,highly likely,90,3.908,13,True
395,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,7,6,future_7,Cheri believes it's uncertain that there will be pastries provided at the meeting next Monday.,Cheri,female,uncertain,50,6.968,6,True
396,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,19,7,possession_4,Nick believes it's likely that his boss has a stereo amplifier.,Nick,male,likely,80,5.08,10,True
397,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,12,8,future_12,Bonnie believes it's very unlikely that her landlord will increase her rent by the end of spring.,Bonnie,female,very unlikely,5,5.055,0,True
398,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,29,9,possession_14,Jeffery believes his boss has a collection of vintage books.,Jeffery,male,control,60,7.022,11,True
399,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,13,10,future_13,Lance believes it's highly unlikely that his coworkers will go on strike this year.,Lance,male,highly unlikely,5,3.975,1,True
400,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,4,11,future_4,Kenny believes it's likely that he will visit New York over winter break.,Kenny,male,likely,70,4.957,10,True
401,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,27,12,possession_12,Brendan believes it's very unlikely that his colleague has enough cash to invest in a local business.,Brendan,male,very unlikely,5,3.665,0,True
402,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,22,13,possession_7,Raul believes it's uncertain that his neighbors have two tickets to the concert in town next Friday.,Raul,male,uncertain,50,4.256,6,True
403,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,25,14,possession_10,Isaac believes it's not likely that his cousin owns a high-quality camera.,Isaac,male,not likely,30,4.876,3,True
404,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,2,15,future_2,Silvia believes it's very likely that the company will have another round of lay-offs by mid July.,Silvia,female,very likely,95,4.173,12,True
405,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,20,16,possession_5,Johnnie believes it's somewhat likely that his friend owns a pressure cooker.,Johnnie,male,somewhat likely,60,12.796,8,True
406,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,0,17,future_0,Gabriela believes it's almost certain that she will buy a new watch this Thanksgiving weekend.,Gabriela,female,almost certain,95,3.497,14,True
407,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,14,18,future_14,Joey believes the hotels nearby will be fully booked by mid January.,Joey,male,control,65,5.4079999999999995,11,True
408,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,5,19,future_5,David believes it's somewhat likely that investing in his friend's startup will yield positive returns.,David,male,somewhat likely,70,5.939,8,True
409,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,26,20,possession_11,Violet believes it's doubtful that her coworker has a quiet space to practice meditation.,Violet,female,doubtful,20,6.093,4,True
410,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,23,21,possession_8,Olga believes it's possible that her boss has three pets.,Olga,female,possible,55,3.783,7,True
411,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,11,22,future_11,Gary believes it's doubtful that the defendant will be found guilty on all charges.,Gary,male,doubtful,35,4.175,4,True
412,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,8,23,future_8,Camille believes it's possible that her country will be impacted by a hurricane next year.,Camille,female,possible,60,6.005,7,True
413,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,21,24,possession_6,Catherine believes it's somewhat unlikely that her cousin owns a blue bicycle.,Catherine,female,somewhat unlikely,30,7.436,5,True
414,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,15,25,possession_0,Laura believes it's almost certain that her boss owns a blue car.,Laura,female,almost certain,95,2.661,14,True
415,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,9,26,future_9,Marco believes it's unlikely that his patient's symptoms will improve within the next two weeks.,Marco,male,unlikely,10,3.568,2,True
416,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,1,27,future_1,Ethel believes it's highly likely that she will be offered a promotion this fall.,Ethel,female,highly likely,90,3.687,13,True
417,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,17,28,possession_2,Amanda believes it's very likely that her cousin has a vegetable garden.,Amanda,female,very likely,85,3.553,12,True
418,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,3,29,future_3,Mike believes it's probable that there will be vegetarian options at the barbecue.,Mike,male,probable,60,5.496,9,True
419,9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,0.9677066199814445,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.0060000000001,28,30,possession_13,Tara believes it's highly unlikely that her friend has the right skills for the job.,Tara,female,highly unlikely,10,7.9479999999999995,1,True
420,Amztiunm1ggUe8JVbJlPJkRi3sp2,0.9253472782523181,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,27,1,possession_12,Brendan believes it's unlikely that his colleague has enough cash to invest in a local business.,Brendan,male,unlikely,50,4.649,2,True
421,Amztiunm1ggUe8JVbJlPJkRi3sp2,0.9253472782523181,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,6,2,future_6,Nathan believes it's probable that the band will play his favorite song at the upcoming concert.,Nathan,male,probable,80,6.684,9,True
